scenario,optimizer,learning_rate,batch_size,l2,seed,epochs,epoch,training_loss
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,2,0.4214452739555037
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,3,0.41108745386269974
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,4,0.4032321560745803
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,5,0.39646525964214885
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,6,0.39079011011856535
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,7,0.3856252178988393
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,8,0.38103721957402936
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,9,0.37679883549575605
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,10,0.37288409106434584
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,11,0.3692537866637965
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,12,0.3658790800528843
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,13,0.36263377994268015
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,14,0.359678675876245
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,15,0.35668762614320454
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,16,0.3544256400112812
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,17,0.3514613445193043
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,18,0.3488537832966403
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,19,0.34647219066060825
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,20,0.34418675959640505
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,21,0.34218460162896963
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,22,0.33991736296916647
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,23,0.3378696091830035
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,24,0.33596829647880583
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,25,0.3340370939681756
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,26,0.332321209420333
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,27,0.3306073500377896
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,28,0.32881230522106425
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,29,0.32713949673461934
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,30,0.3255742295409003
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,31,0.3240207611882984
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,32,0.32268390776034817
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,33,0.321387496771506
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,34,0.31986942819955055
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,35,0.31833343147280785
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,36,0.31704144032550746
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,37,0.3157370606202717
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,38,0.31486735596941173
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,39,0.31327603386621716
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,40,0.3121052149851367
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,41,0.3110002771500664
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,42,0.3098585116481825
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,43,0.30878088129409126
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,44,0.3077475685918865
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,45,0.3066497145755191
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,46,0.3056128318094402
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,47,0.304630516822427
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,48,0.3036806309451104
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,49,0.3028861648191858
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,50,0.30181435620430974
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,51,0.30099039524315435
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,52,0.30016739987845803
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,53,0.2992522591835163
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,54,0.29835700058532516
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,55,0.2975237169446113
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,56,0.2967469003866966
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,57,0.2959827458061881
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,58,0.2951914095703241
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,59,0.29444760217870797
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,60,0.29383986164416753
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,61,0.2929955741724331
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,62,0.2923223992185125
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,63,0.2916739775311899
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,64,0.29090822693305085
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,65,0.2904570858484566
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,66,0.28961580808043025
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,67,0.28906796795108997
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,68,0.2883830332691926
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,69,0.28774801168167063
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,70,0.28717630339583305
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,71,0.28655909719470857
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,72,0.2861375763805105
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,73,0.2854842224856588
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,74,0.28486452582732197
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,75,0.2843066989227743
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,76,0.28377515024782685
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,77,0.2833340909939966
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,78,0.28277565089182166
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,79,0.28223542752893005
learning_rate_sensitivity,SGD,0.005,,0.0001,42,80,80,0.28177884417921345
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,1,0.40321824261091854
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,2,0.3810260177220372
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,3,0.36646566538946107
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,4,0.35549367850412716
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,5,0.34507766428349446
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,6,0.33585977649548143
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,7,0.3287650366559581
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,8,0.32322455897725294
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,9,0.31693984080247556
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,10,0.31207555886446164
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,11,0.30759952059556367
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,12,0.30364171681152724
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,13,0.29995721234711803
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,14,0.29725723799311593
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,15,0.29364213964862634
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,16,0.29296635116628456
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,17,0.28831659311424607
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,18,0.28589531835798465
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,19,0.28370447320872205
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,20,0.2816398365225747
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,21,0.28038684306089473
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,22,0.27798697127981103
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,23,0.27646098363573035
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,24,0.27488280847986174
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,25,0.27333311673348126
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,26,0.2725799244463235
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,27,0.2706903530401411
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,28,0.2694882422235171
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,29,0.26842887930878573
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,30,0.2674579799697223
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,31,0.2663518203217525
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,32,0.2654308881888584
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,33,0.26581412865124776
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,34,0.26501733553299694
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,35,0.2628580064351762
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,36,0.2624576278890573
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,37,0.2613397870919695
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,38,0.26251371184703076
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,39,0.26002693965405266
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,40,0.2595451424688968
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,41,0.25884737199060825
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,42,0.2583019448061443
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,43,0.2578405877669068
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,44,0.2572924781192654
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,45,0.2573065498301773
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,46,0.2563310707116451
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,47,0.2559516801333699
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,48,0.25552712739407224
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,49,0.2554915660923156
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,50,0.2547183514956944
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,51,0.25474541275016954
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,52,0.25480053494515614
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,53,0.2537444837354218
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,54,0.2534062033355013
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,55,0.25310101997918116
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,56,0.2528468353832002
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,57,0.25260705260706195
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,58,0.25233060686674724
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,59,0.25238511294378246
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,60,0.2522177805211353
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,61,0.25185112425557465
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,62,0.2520004308954488
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,63,0.25130666904249493
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,64,0.2510523335554893
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,65,0.2525569792878496
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,66,0.2506944598149007
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,67,0.25082652021864
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,68,0.2505691020073017
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,69,0.2500817793000319
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,70,0.2503621877009684
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,71,0.2497766142741629
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,72,0.25123718591004707
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,73,0.24952878894105562
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,74,0.24975877557068876
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,75,0.24929890118807688
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,76,0.24920548156048333
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,77,0.24915376924410537
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,78,0.2493524665375133
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,79,0.24879319082581783
learning_rate_sensitivity,SGD,0.02,,0.0001,42,80,80,0.2492037703675865
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,1,0.3730673026694482
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,2,0.34398237558034983
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,3,0.3271137674251225
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,4,0.3165672610944728
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,5,0.3052161696143602
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,6,0.2934888937906726
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,7,0.2871467616025603
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,8,0.28434333721487853
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,9,0.2770874731971689
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,10,0.274868577355586
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,11,0.26995687998744367
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,12,0.2672282536731679
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,13,0.26487155450419536
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,14,0.2636927422999216
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,15,0.26102171446742484
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,16,0.261538250412611
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,17,0.2579047734309966
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,18,0.25673103833734856
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,19,0.25567512915039364
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,20,0.2546146212677066
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,21,0.25556950604644163
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,22,0.2530989836785525
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,23,0.25285986622561785
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,24,0.2518361701701904
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,25,0.25133560663076615
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,26,0.25139089469473636
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,27,0.2506028824093113
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,28,0.24990462541686773
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,29,0.2498751648816114
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,30,0.25004570494369227
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,31,0.24922283901127845
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,32,0.24864199954463337
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,33,0.25025972935492674
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,34,0.251988655210105
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,35,0.2480655984764848
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,36,0.24962468561626658
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,37,0.2477008966927895
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,38,0.2498449067378691
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,39,0.2482128322015813
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,40,0.24759467302290303
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,41,0.24734517460023314
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,42,0.24737251383335024
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,43,0.2474245057468625
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,44,0.24690360637992953
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,45,0.24851600899670678
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,46,0.24679541680780462
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,47,0.24715669585031716
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,48,0.24708122348491832
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,49,0.246680550095078
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,50,0.24657288854760245
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,51,0.24696262181369272
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,52,0.2477753819303042
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,53,0.24668941793648672
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,54,0.24643050486727586
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,55,0.24634696938489128
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,56,0.2463195737097861
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,57,0.24637936623672055
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,58,0.24639757294682396
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,59,0.24752759810138744
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,60,0.24662240619735556
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,61,0.24736815181422098
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,62,0.2470632015258309
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,63,0.2461825770187866
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,64,0.24646771199373257
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,65,0.24936812420631638
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,66,0.24650169627367466
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,67,0.24614629016368847
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,68,0.24654524409756298
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,69,0.24611477234281498
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,70,0.24681105560452835
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,71,0.24622528973965876
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,72,0.2504658240732252
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,73,0.24654046352198822
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,74,0.24820198727304388
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,75,0.24608436754798757
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,76,0.24631918391974056
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,77,0.24631017763820906
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,78,0.2471277389371116
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,79,0.24618059210526205
learning_rate_sensitivity,SGD,0.05,,0.0001,42,80,80,0.24835225169401007
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,1,0.3438863945791296
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,2,0.311499666594274
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,3,0.29560750593726864
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,4,0.28901626908141276
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,5,0.27698251625537607
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,6,0.2670627135327816
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,7,0.262617749394625
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,8,0.2634458532078947
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,9,0.25727568966879705
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,10,0.25852138522411855
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,11,0.2528771870232699
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,12,0.25176435124993357
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,13,0.2506458293407636
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,14,0.25184164125172553
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,15,0.24919738441938594
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,16,0.25036888660990475
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,17,0.24818352678401476
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,18,0.24803622570610925
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,19,0.2484870444437146
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,20,0.24722101132404348
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,21,0.251728443673369
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,22,0.2473813041742388
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,23,0.2480458762271558
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,24,0.24688873113767174
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,25,0.24873612646099325
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,26,0.24688806964556795
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,27,0.24710025622497966
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,28,0.2464346436257832
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,29,0.24685798843451864
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,30,0.2491762507865777
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,31,0.24770300283472899
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,32,0.2463919391213772
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,33,0.24789586076346729
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,34,0.25162647526538084
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,35,0.24616951973940654
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,36,0.25080486238870164
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,37,0.24633359127103205
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,38,0.2481981020129919
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,39,0.24884211485839863
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,40,0.24703810519888642
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,41,0.2465985363861956
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,42,0.24665482108631834
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,43,0.2464515140784759
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,44,0.24609142193910066
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,45,0.2492134945096006
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,46,0.24636419249949087
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,47,0.24734330388709477
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,48,0.24789274813900858
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,49,0.24603108950618252
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,50,0.24638613136941756
learning_rate_sensitivity,SGD,0.1,,0.0001,42,80,51,0.24640562278293807
